"Coliflor", 28.59, 445
"Durazno", 175.86, 936
"Palta", 521.96, 410
"Apio", 60.93, 315
"Acelga", 17.49, 1062
"Lima", 1387.46, 232
"Lima", 1323.27, 186
"Naranja", 12.30, 830
"Champignon", 3623.91, 87
"Coliflor", 28.01, 595
"Zuccini", 76.03, 588
"Champignon", 3597.22, 97
"Durazno", 183.16, 680
"Naranja", 19.32, 1100
"Papa", 18.11, 840
"Higo", 2512.06, 93
"Manzana", 141.78, 880
"Zuccini", 94.72, 576
"Uva", 682.97, 270
"Alcachofa", 130.81, 297
"Uva", 738.94, 249
"Batata", 23.00, 1170
"Palta", 1128.43, 336
"Cebolla", 78.43, 952
"Apio", 66.76, 333
"Lechuga", 41.87, 1071
"Morron", 2928.33, 600
"Champignon", 3610.49, 87
"Cereza", 1000.60, 210
"Calabaza", 11.70, 936
"Sandia", 66.88, 1053
"Pepino", 39.75, 435
"Frambuesa", 2085.15, 89
"Frutilla", 299.26, 354
"Choclo", 56.67, 336
"Brocoli", 369.99, 348
"Pera", 154.12, 900
"Limon", 348.55, 616
"Calabaza", 20.72, 856
"Melon", 97.13, 332
"Tomate", 744.11, 990
"Choclo", 55.85, 282
"Batata", 27.19, 1190
"Palta", 503.09, 425
"Lima", 1055.72, 198
"Ciruela", 900.67, 882
"Palta", 1156.37, 356
"Brocoli", 351.98, 464
"Choclo", 66.18, 297
"Naranja", 16.96, 910
"Cereza", 1076.22, 162
"Caqui", 818.38, 87
"Durazno", 176.52, 808
"Zanahoria", 36.72, 558
"Acelga", 19.00, 954
"Acelga", 20.07, 1008
"Zanahoria", 37.17, 690
"Frutilla", 303.53, 252
"Choclo", 59.40, 333
"Ajo", 878.35, 107
"Zuccini", 92.39, 582
"Kinoto", 16.51, 172
"Naranja", 17.70, 870
"Banana", 67.54, 1090
"Durazno", 270.02, 872
"Acelga", 22.56, 864
"Uva", 728.07, 261
"Acelga", 16.15, 891
"Acelga", 7.25, 792
"Higo", 2487.45, 87
"Lima", 985.57, 194
"Morron", 2840.12, 600
"Banana", 54.12, 1130
"Cebolla", 73.36, 848
"Frutilla", 283.39, 255
"Zuccini", 87.17, 564
"Mandarina", 19.81, 880
"Caqui", 831.14, 97
"Coliflor", 31.48, 495
"Sandia", 75.39, 828
"Brocoli", 351.60, 372
"Higo", 2504.96, 115
"Naranja", 19.00, 1170
"Manzana", 136.37, 1120
"Pepino", 40.16, 530
"Alcachofa", 152.05, 336
"Kinoto", 37.16, 220
"Berenjena", 66.98, 648
"Durazno", 205.95, 768
"Lima", 1374.52, 162
"TomCherry", 528.93, 226
"Repollo", 6.02, 728
"Coliflor", 32.66, 420
"Caqui", 778.09, 117
"Esparrago", 627.24, 226
"Cereza", 976.49, 182
"Tomate", 746.99, 990
"Morron", 2922.76, 582
"Palta", 1155.60, 404
"Naranja", 19.26, 1040
"Cebolla", 79.34, 888
"Papa", 16.00, 1190
"Berenjena", 60.32, 612
"Mandarina", 12.39, 1110
"Calabaza", 21.15, 800
"Morron", 3000.12, 636
"Coliflor", 31.26, 545
"Higo", 2554.34, 99
"Esparrago", 632.55, 168
"Banana", 60.94, 1010
"Kiwi", 429.04, 472
"Mandarina", 25.98, 990
"Champignon", 3591.33, 102
"Batata", 25.48, 1010
"Mandarina", 19.97, 880
"Zuccini", 89.39, 480
"Mandarina", 13.96, 1110
"Calabaza", 15.02, 784
"Lima", 1443.24, 184
"Melon", 90.30, 340
"Pera", 111.62, 1070
"Frambuesa", 1984.55, 111
"Berenjena", 45.68, 690
"Repollo", 2.73, 630
"Kinoto", 28.32, 202
"Ciruela", 919.42, 918
"Ajo", 941.60, 117
"Melon", 112.15, 380
"TomCherry", 551.56, 162
"Durazno", 122.61, 784
"Pomelo", 44.90, 1035
"Berenjena", 60.25, 516
"Durazno", 156.10, 912
"Palta", 1197.70, 336
"Champignon", 3549.38, 99
"Uva", 715.85, 273
"Batata", 17.64, 1000
"Manzana", 133.52, 1120
"Acelga", 24.86, 738
"Ciruela", 962.02, 891
"Pera", 142.34, 900
"Zanahoria", 36.88, 546
"Kiwi", 444.71, 360
"Lima", 1094.26, 210
"Frambuesa", 2101.71, 93
"Ajo", 916.15, 108
"Kiwi", 490.56, 384
"Uva", 708.57, 294
"Tomate", 705.76, 783
"Mandarina", 33.71, 810
"Uva", 719.38, 291
"Melon", 100.63, 340
"Tomate", 789.00, 954
"TomCherry", 534.40, 192
"Lechuga", 47.35, 747
"Ciruela", 982.95, 945
"Palta", 503.45, 545
"Sandia", 51.72, 810
"Durazno", 280.69, 784
"Durazno", 149.78, 680
"Apio", 65.58, 342
"Pera", 152.59, 880
"Coliflor", 33.87, 450
"Zanahoria", 31.42, 630
"Lima", 1306.54, 224
"Sandia", 57.02, 963
"Manzana", 130.69, 1080
"Kinoto", 30.25, 194
"Zuccini", 77.02, 528
"Acelga", 19.64, 918
"Cereza", 1020.88, 180
"Pepino", 34.06, 500
"Cebolla", 71.13, 680
"Berenjena", 42.47, 648
"Naranja", 15.96, 1060
"Kiwi", 428.94, 428
"Apio", 45.88, 270
"Caqui", 796.31, 97
"Morron", 2903.81, 552
"TomCherry", 489.37, 184
"Lechuga", 49.60, 855
"Banana", 66.08, 850
"Caqui", 853.44, 94
"Rabanito", 209.02, 246
"Manzana", 151.71, 1030
"Naranja", 18.46, 1020
"Palta", 474.62, 435
"Esparrago", 593.41, 204
"Durazno", 174.21, 736
"Naranja", 15.78, 970
"Palta", 470.06, 450
"Rabanito", 232.86, 243
"Durazno", 283.51, 696
"Choclo", 58.58, 333
"TomCherry", 549.44, 226
"Durazno", 275.07, 952
"Durazno", 167.57, 752
"Lima", 1069.11, 198
"Apio", 57.20, 279
"Lima", 1340.76, 178
"Cereza", 1026.39, 238
"Naranja", 11.36, 1120
"Coliflor", 26.86, 410
"Pepino", 43.70, 530
"Coliflor", 33.66, 515
"Melon", 100.08, 428
"Banana", 61.22, 930
"Cereza", 1015.25, 218
"Palta", 460.81, 595
"Acelga", 13.76, 1053
"Sandia", 66.82, 999
"Berenjena", 61.62, 492
"Lima", 1393.13, 198
"Calabaza", 21.40, 848
"Zanahoria", 41.94, 612
"Ciruela", 985.86, 756
"Repollo", 6.13, 658
"Lechuga", 45.93, 828
"Uva", 729.46, 264
"Ciruela", 949.28, 747
"Zanahoria", 29.37, 504
"Naranja", 8.35, 1000
"Zanahoria", 28.99, 654
"Lima", 1168.99, 216
"Ajo", 898.17, 118
"Kinoto", 34.47, 224
"Morron", 2895.11, 690
"Zanahoria", 42.37, 690
"TomCherry", 550.13, 234
"Pera", 154.29, 1180
"Kinoto", 38.35, 174
"Mandarina", 19.86, 890
"Durazno", 147.37, 864
"Tomate", 722.87, 747
"Melon", 108.46, 396
"Palta", 1178.43, 436
"Batata", 18.12, 1170
"Brocoli", 363.10, 408
"Rabanito", 231.44, 255
"Naranja", 18.69, 970
"Zuccini", 84.84, 660
"Palta", 1218.16, 444
"Uva", 679.17, 279
"Acelga", 20.79, 1071
"Durazno", 263.52, 816
"Champignon", 3451.84, 95
"Frutilla", 286.48, 303
"Durazno", 119.19, 936
"Mandarina", 23.09, 840
"Durazno", 160.95, 880
"Cereza", 1010.20, 216
"Rabanito", 210.09, 327
"Tomate", 685.45, 1026
"Manzana", 157.72, 940
"Cebolla", 55.78, 864
"Berenjena", 59.09, 504
"Naranja", 5.51, 1140
"Tomate", 720.46, 900
"Pepino", 44.76, 535
"Pera", 159.56, 930
"Manzana", 119.27, 850
"Champignon", 3626.51, 81
"Mandarina", 21.48, 1090
"Zanahoria", 40.98, 642
"Durazno", 134.93, 680
"Calabaza", 31.43, 936
"Brocoli", 400.21, 428
"Pera", 150.75, 840
"Sandia", 40.40, 1044
"Apio", 51.21, 357
"Rabanito", 235.22, 330
"Frambuesa", 2094.40, 94
"Mandarina", 13.82, 1140
"Apio", 49.85, 303
"Durazno", 286.28, 904
"Pomelo", 54.36, 1035
"Rabanito", 223.38, 321
"Repollo", 5.15, 770
"Apio", 61.63, 249
"Esparrago", 627.60, 184
"Higo", 2466.82, 113
"Naranja", 11.46, 1040
"Lima", 1213.88, 214
"Limon", 314.14, 707
"Morron", 2922.58, 630
"Frambuesa", 2083.64, 91
"Mandarina", 20.84, 1140
"Ciruela", 993.35, 864
"Melon", 93.53, 404
"Durazno", 259.26, 840
"Kiwi", 414.56, 352
"Melon", 106.40, 412
"Repollo", 7.65, 693
"Cereza", 1027.98, 196
"Lima", 1360.39, 178
"Pomelo", 44.91, 999
"Pera", 150.68, 1050
"Durazno", 264.86, 760
"Limon", 315.43, 651
"Pera", 128.56, 800
"Uva", 736.16, 336
"Uva", 687.15, 282
"Morron", 2894.12, 654
"Durazno", 173.16, 896
"Champignon", 3547.83, 116
"Acelga", 19.33, 873
"Kinoto", 36.60, 200
"Caqui", 815.98, 82
"Alcachofa", 142.33, 300
"Morron", 2938.10, 600
"Pepino", 46.31, 470
"Pomelo", 49.06, 783
"Durazno", 251.48, 856
"Durazno", 278.45, 752
"Limon", 349.85, 819
"Repollo", 5.40, 602
"Esparrago", 570.01, 208
"Brocoli", 367.65, 408
"TomCherry", 553.68, 224
"Ciruela", 978.98, 882
"Apio", 68.99, 333
"Cereza", 1031.22, 180
"Mandarina", 20.59, 1100
"Papa", 23.29, 860
"Banana", 76.46, 910
"Batata", 27.49, 890
"Sandia", 74.74, 1044
"Caqui", 858.37, 108
"Ciruela", 929.04, 864
"Alcachofa", 157.72, 240
"Pepino", 39.85, 405
"Papa", 14.01, 1110
"Choclo", 49.72, 342
"Lima", 1368.45, 232
"Calabaza", 26.53, 928
"Brocoli", 393.20, 440
"Durazno", 279.02, 856
"Manzana", 124.95, 1200
"Coliflor", 32.74, 525
"Rabanito", 221.83, 327
"Kiwi", 431.69, 444
"Palta", 453.34, 550
"Durazno", 160.65, 800
"Durazno", 122.48, 656
"Tomate", 750.66, 1008
"Durazno", 286.22, 824
"Mandarina", 27.39, 1030
"Esparrago", 678.90, 230
"Manzana", 139.22, 880
"Ajo", 895.87, 103
"Melon", 114.35, 400
"Pera", 145.28, 820
"Papa", 12.36, 1000
"Lima", 1013.24, 220
"Lima", 1260.25, 224
"Cereza", 1056.02, 210
"Durazno", 141.92, 648
"Cereza", 993.99, 176
"Manzana", 141.48, 800
"Naranja", 19.98, 900
"Limon", 303.83, 651
"Ajo", 930.71, 111
"Higo", 2466.71, 109
"Lima", 1208.78, 212
"Higo", 2496.19, 108
"Pomelo", 45.11, 855
"Cebolla", 61.08, 848
"Berenjena", 49.96, 660
"Lima", 1384.91, 232
"Brocoli", 339.95, 436
"Pera", 174.61, 850
"Brocoli", 339.73, 348
"Naranja", 14.21, 1100
"Higo", 2524.81, 111
"Pera", 134.25, 950
"Alcachofa", 136.06, 246
"Frutilla", 299.09, 300
"Calabaza", 19.47, 952
"Uva", 671.58, 252
"Acelga", 17.11, 1080
"Ajo", 885.98, 118
"Durazno", 295.74, 840
"Berenjena", 60.90, 570
"Tomate", 734.73, 1044
"Alcachofa", 146.19, 282
"Zuccini", 92.48, 570
"Choclo", 57.50, 270
"Kinoto", 39.67, 190
"Lechuga", 32.95, 963
"Morron", 2929.91, 666
"Palta", 483.09, 495
"Acelga", 24.66, 1026
"Lechuga", 51.35, 945
"Naranja", 13.11, 880
"Frambuesa", 2085.31, 86
"Batata", 15.64, 1000
"Calabaza", 12.27, 776
"Naranja", 15.80, 1160
"Ajo", 904.94, 81
"Brocoli", 362.26, 444
"Banana", 58.58, 880
"Morron", 3007.55, 624
"Uva", 726.86, 351
"Kiwi", 455.08, 460
"Frutilla", 287.92, 288
"Papa", 17.43, 1050
"Uva", 709.87, 342
"Zuccini", 73.40, 534
"Rabanito", 212.49, 330
"Esparrago", 644.20, 212
"Cereza", 1004.23, 190
"Sandia", 69.62, 828
"Sandia", 62.98, 828
"Lima", 1261.64, 182
"Tomate", 763.67, 1008
"Batata", 11.27, 890
"Champignon", 3666.53, 105
"Limon", 296.11, 812
"Apio", 52.34, 309
"Calabaza", 14.15, 712
"Champignon", 3633.73, 99
"Frutilla", 285.89, 324
"Ajo", 918.35, 84
"Pepino", 41.70, 495
"Zanahoria", 32.93, 684
"Cereza", 1014.17, 220
"Zanahoria", 27.14, 540
"Palta", 508.87, 535
"Pomelo", 35.53, 954
"Ciruela", 984.14, 927
"Lima", 1230.14, 164
"Esparrago", 662.04, 178
"Acelga", 19.90, 936
"Apio", 59.00, 255
"Esparrago", 620.04, 236
"Ajo", 915.81, 95
"Durazno", 261.87, 896
"Melon", 106.85, 384
"Lechuga", 46.91, 1044
"Batata", 20.57, 920
"Kiwi", 440.98, 444
"Lechuga", 34.64, 1035
"Alcachofa", 128.61, 243
"Coliflor", 24.37, 570
"Morron", 2975.54, 606
"Ciruela", 958.72, 855
"Champignon", 3576.95, 109
"Brocoli", 378.39, 480
"Pera", 172.16, 880
"Pera", 163.36, 920
"Kiwi", 415.27, 392
"Pomelo", 49.91, 1035
"Pera", 143.05, 1010
"Brocoli", 361.43, 360
"Lima", 1177.86, 166
"Lima", 1270.69, 202
"Rabanito", 194.73, 264
"Zuccini", 84.93, 642
"Ajo", 959.07, 113
"Morron", 2942.71, 654
"Lima", 1296.54, 228
"Sandia", 45.91, 1008
"Naranja", 11.81, 800
"Sandia", 70.77, 927
"Zuccini", 89.17, 714
"Zuccini", 85.29, 534
"Coliflor", 31.90, 400
"Frutilla", 309.23, 279
"Mandarina", 21.81, 1050
"Durazno", 151.26, 744
"Esparrago", 641.60, 232
"Pomelo", 53.06, 1080
"Pepino", 38.78, 485
"Melon", 105.40, 376
"Higo", 2430.29, 101
"Lima", 1216.53, 198
"Uva", 730.51, 258
"Rabanito", 220.35, 306
"Mandarina", 22.96, 970
"Mandarina", 17.14, 1070
"Frambuesa", 2019.75, 102
"Durazno", 134.20, 720
"Frutilla", 288.04, 354
"Naranja", 16.50, 810
"Lechuga", 36.55, 720
"Kiwi", 421.57, 396
"Acelga", 18.72, 990
"Frutilla", 299.61, 264
"Durazno", 149.23, 864
"Pomelo", 52.15, 945
"Apio", 51.45, 330
"Zuccini", 87.76, 582
"Melon", 87.47, 360
"Limon", 311.10, 665
"Higo", 2491.88, 100
"Brocoli", 387.03, 324
"Batata", 18.59, 810
"Coliflor", 26.70, 465
"Zuccini", 76.85, 528
"Coliflor", 38.61, 460
"Lima", 1319.66, 188
"Ciruela", 944.54, 720
"Palta", 1199.42, 336
"Higo", 2549.94, 120
"Lima", 1040.72, 190
"Durazno", 243.13, 728
"Batata", 14.71, 1150
"Higo", 2537.21, 102
"Durazno", 246.42, 872
"Lima", 1054.28, 172
"Pera", 139.38, 1150
"Uva", 690.56, 267
"Rabanito", 231.86, 351
"Berenjena", 63.67, 690
"Mandarina", 21.52, 1130
"Batata", 14.50, 910
"Pepino", 45.64, 540
"Pera", 149.28, 920
"Caqui", 885.83, 82
"Cebolla", 70.39, 656
"Apio", 57.66, 258
"Brocoli", 365.29, 456
"Morron", 3043.66, 522
"Zanahoria", 38.38, 594
"Palta", 1161.59, 352
"Cebolla", 80.28, 832
"Durazno", 139.95, 688
"Cebolla", 48.27, 952
"Palta", 524.18, 500
"Zuccini", 83.19, 630
"Rabanito", 223.44, 303
"Rabanito", 200.62, 339
"Berenjena", 59.63, 588
"Morron", 2931.89, 618
"Durazno", 241.21, 840
"Pomelo", 47.04, 747
"Lechuga", 28.84, 882
"Durazno", 122.65, 952
"Calabaza", 18.75, 888
"Ciruela", 942.06, 1071
"Durazno", 138.81, 784
"Caqui", 779.90, 88
"Calabaza", 25.86, 904
"Cereza", 1024.68, 206
"Palta", 522.40, 530
"Uva", 689.63, 309
"Naranja", 15.53, 1090
"Pomelo", 44.87, 1017
"Palta", 1167.24, 440
"Champignon", 3548.70, 112
"Frambuesa", 2034.65, 116
"Durazno", 136.40, 800
"Tomate", 751.37, 990
"Ajo", 872.59, 80
"Frutilla", 313.77, 264
"Manzana", 139.56, 1040
"Ciruela", 957.89, 783
"Apio", 52.77, 273
"Choclo", 57.28, 264
"Calabaza", 22.35, 792
"Lechuga", 43.65, 819
"Esparrago", 663.11, 238
"Esparrago", 594.87, 188
"Kiwi", 452.07, 348
"Naranja", 9.05, 1080
"Apio", 51.66, 270
"Coliflor", 27.29, 475
"Apio", 61.97, 327
"Frambuesa", 2078.50, 114
"Apio", 55.47, 282
"Caqui", 812.50, 86
"Uva", 705.72, 321
"Ciruela", 930.03, 756
"Champignon", 3616.44, 82
"Brocoli", 314.02, 404
"Naranja", 15.72, 1140
"Acelga", 22.99, 1017
"Champignon", 3590.41, 109
"Durazno", 144.36, 704
"Cereza", 1053.29, 182
"Lima", 1415.11, 240
"Rabanito", 240.31, 261
"Frutilla", 297.70, 240
"Acelga", 28.45, 846
"Champignon", 3566.42, 119
"Batata", 26.48, 810
"Calabaza", 22.81, 928
"Mandarina", 28.10, 1170
"Cereza", 1062.77, 232
"Uva", 771.06, 312
"Pepino", 43.63, 560
"Pepino", 35.27, 515
"Apio", 65.92, 249
"Durazno", 260.42, 680
"Morron", 2903.43, 642
"Naranja", 14.93, 920
"Champignon", 3686.26, 90
"Zuccini", 83.32, 570
"Pomelo", 43.04, 909
"Frambuesa", 2073.57, 104
"Banana", 54.98, 1070
"Calabaza", 18.77, 672
"Durazno", 165.36, 856
"Zuccini", 65.37, 618
"Esparrago", 634.38, 170
"Kinoto", 25.99, 236
"Morron", 2903.27, 528
"Cebolla", 58.88, 912
"Apio", 58.24, 351
"Rabanito", 205.43, 324
"Papa", 18.64, 1130
"Berenjena", 55.14, 606
"Kinoto", 37.17, 198
"Lechuga", 39.97, 765
"Palta", 1107.99, 480
"Esparrago", 617.33, 192
"Mandarina", 13.86, 1060
"Lima", 1215.99, 178
"Frambuesa", 1983.24, 110
"Limon", 313.12, 658
"TomCherry", 576.35, 174
"Tomate", 761.73, 927
"Batata", 22.14, 1140
"Choclo", 52.96, 351
"Esparrago", 597.54, 226
"Esparrago", 620.80, 160
"Palta", 1100.22, 408
"Brocoli", 385.39, 368
"Higo", 2462.34, 80
"Repollo", 3.00, 777
"Naranja", 1.35, 800
"Caqui", 867.60, 118
"Cereza", 1032.42, 210
"Tomate", 732.95, 945
"Rabanito", 230.29, 309
"Caqui", 852.97, 82
"Kinoto", 36.07, 222
"Morron", 2947.23, 582
"Acelga", 26.60, 855
"Lima", 1196.01, 210
"Ajo", 956.41, 106
"Mandarina", 14.93, 1000
"Mandarina", 12.91, 1060
"Pera", 147.71, 1110
"Coliflor", 31.72, 415
"Uva", 716.33, 291
"Kinoto", 34.56, 166
"Pomelo", 44.95, 1053
"Uva", 741.39, 297
"Sandia", 48.58, 900
"Lima", 1309.51, 184
"Ciruela", 980.52, 774
"Manzana", 145.90, 830
"Caqui", 830.04, 94
"Banana", 62.68, 960
"Mandarina", 30.10, 800
"Melon", 97.94, 352
"Naranja", 14.70, 970
"Tomate", 741.80, 909
"Morron", 2838.37, 642
"Lima", 1243.01, 232
"Manzana", 139.33, 1050
"Frambuesa", 2082.79, 117
"Mandarina", 26.02, 1150
"Berenjena", 65.84, 720
"Ciruela", 1009.70, 891
"Palta", 465.54, 410
"Ajo", 875.61, 91
"Batata", 13.52, 870
"Lechuga", 46.86, 774
"Zuccini", 76.27, 528
"TomCherry", 564.70, 170
"Morron", 2989.32, 594
"Berenjena", 42.85, 546
"Palta", 1181.68, 392
"Lima", 973.92, 208
"Caqui", 824.59, 80
"Frutilla", 295.23, 300
"Tomate", 671.21, 900
"Cereza", 1047.55, 194
"Higo", 2528.28, 99
"Durazno", 184.34, 840
"Lechuga", 42.77, 1071
"Coliflor", 33.83, 420
"Morron", 3036.88, 630
"Pepino", 43.35, 405
"Frutilla", 287.21, 261
"Repollo", 3.97, 588
"Cereza", 969.34, 170
"Durazno", 294.72, 792
"Manzana", 168.15, 860
"Repollo", 0.06, 805
"Banana", 61.45, 970
"Pepino", 32.47, 510
"Rabanito", 211.68, 285
"Lima", 1247.12, 218
"Lima", 1008.33, 236
"Sandia", 51.04, 954
"Palta", 451.21, 495
"Batata", 21.75, 1090
"Frambuesa", 2013.02, 99
"Berenjena", 64.03, 648
"Rabanito", 247.51, 252
"Durazno", 140.73, 728
"Acelga", 24.44, 801
"Rabanito", 210.67, 309
"Champignon", 3617.72, 109
"Ajo", 922.69, 85
"Pepino", 38.40, 515
"TomCherry", 558.80, 220
"Brocoli", 373.70, 340
"Limon", 325.52, 679
"Naranja", 13.65, 900
"Pera", 156.51, 850
"Berenjena", 43.90, 546
"Banana", 54.71, 1200
"Lima", 1382.56, 178
"Pomelo", 46.18, 792
"Repollo", 6.58, 693
"Tomate", 778.42, 882
"Champignon", 3552.95, 106
"Lima", 1402.99, 196
"Champignon", 3558.16, 85
"Sandia", 72.30, 927
"Apio", 48.42, 354
"Zuccini", 85.48, 654
"Lechuga", 26.00, 981
"Durazno", 129.69, 680
"Apio", 60.67, 267
"Calabaza", 24.81, 928
"Papa", 13.22, 1130
"Choclo", 52.64, 240
"Tomate", 718.41, 846
"Mandarina", 17.68, 830
"Brocoli", 363.46, 332
"Rabanito", 224.86, 249
"Naranja", 19.47, 1120
"Palta", 500.72, 495
"Sandia", 44.66, 837
"Melon", 125.75, 400
"Coliflor", 26.25, 415
"Kiwi", 425.58, 396
"Ajo", 921.40, 81
"Ajo", 935.71, 99
"Lima", 1167.08, 174
"Tomate", 753.64, 837
"Durazno", 164.46, 832
"Tomate", 708.37, 963
"Rabanito", 240.05, 327
"Acelga", 17.96, 954
"Lechuga", 37.45, 837
"Durazno", 174.27, 656
"Esparrago", 659.75, 174
"Palta", 485.08, 405
"Esparrago", 640.52, 240
"Durazno", 173.07, 688
"Banana", 70.72, 840
"Manzana", 119.38, 990
"Repollo", 5.72, 567
"Ajo", 932.94, 101
"Zanahoria", 22.76, 588
"Naranja", 8.59, 880
"Durazno", 162.89, 856
"Lima", 1371.65, 186
"Ajo", 911.79, 111
"Rabanito", 212.91, 303
"TomCherry", 569.75, 186
"Naranja", 15.65, 1190
"Kinoto", 27.94, 198
"Cebolla", 76.71, 688
"Apio", 53.45, 357
"Morron", 2926.00, 606
"Champignon", 3621.25, 109
"Durazno", 176.44, 776
"Mandarina", 20.23, 1030
"Durazno", 262.92, 808
"Lima", 1033.96, 202
"Durazno", 239.60, 952
"Lima", 1249.38, 228
"Melon", 111.94, 320
"Rabanito", 204.53, 336
"Uva", 709.35, 297
"Durazno", 139.38, 904
"TomCherry", 532.73, 184
"Brocoli", 360.31, 356
"Pera", 139.52, 1180
"Batata", 19.65, 1170
"Uva", 633.69, 330
"Lima", 1369.66, 202
"Pepino", 33.51, 530
"Calabaza", 22.15, 896
"Durazno", 287.53, 856
"Papa", 19.75, 960
"Limon", 340.17, 833
"Durazno", 241.31, 720
"Batata", 13.37, 1020
"Higo", 2572.53, 97
"Uva", 647.55, 318
"Calabaza", 22.10, 672
"Banana", 60.57, 980
"Uva", 677.82, 315
"Uva", 723.62, 297
"Melon", 123.90, 448
"Papa", 17.84, 1120
"Apio", 50.96, 309
"Limon", 313.43, 798
"Lechuga", 46.27, 900
"Mandarina", 27.31, 1110
"Calabaza", 15.68, 760
"Banana", 63.80, 810
"Lima", 1272.93, 184
"Frambuesa", 2021.26, 84
"Palta", 492.22, 570
"Pomelo", 44.28, 1071
"Banana", 63.56, 800
"Zuccini", 97.75, 612
"Kiwi", 457.43, 384
"Limon", 314.57, 672
"Zanahoria", 37.52, 552
"Batata", 23.15, 1170
"Lima", 1045.92, 162
"Berenjena", 60.29, 552
"Palta", 469.13, 535
"Palta", 1141.22, 424
"Acelga", 18.78, 801
"Melon", 90.23, 436
"Lima", 1193.20, 174
"Mandarina", 25.59, 1110
"Acelga", 28.72, 1062
"Lima", 993.38, 182
"Ciruela", 997.36, 864
"Zanahoria", 30.67, 594
"Higo", 2472.64, 93
"Cebolla", 54.19, 712
"Lima", 1189.32, 174
"Ajo", 897.40, 113
"Frutilla", 308.48, 249
"Lima", 1304.89, 212
"Papa", 10.91, 850
"Frambuesa", 2024.78, 119
"Lima", 1005.05, 218
"Lima", 1096.94, 208
"Ajo", 936.15, 116
"Coliflor", 30.03, 500
"Durazno", 242.11, 896
"Palta", 1157.75, 396
"Caqui", 832.46, 88
"Durazno", 160.42, 728
"Durazno", 163.33, 864
"Mandarina", 17.27, 870
"Durazno", 276.52, 960
"Esparrago", 605.88, 216
"Kinoto", 42.03, 182
"Lima", 1031.64, 178
"Kiwi", 446.42, 416
"Champignon", 3531.59, 87
"Naranja", 11.85, 1080
"Champignon", 3595.54, 97
"Palta", 491.68, 495
"Lechuga", 46.36, 909
"Sandia", 61.38, 819
"Mandarina", 18.83, 1080
"Calabaza", 24.20, 744
"Morron", 2958.59, 606
"Alcachofa", 125.15, 345
"Papa", 10.23, 1110
"Mandarina", 14.82, 1130
"Esparrago", 631.19, 186
"Rabanito", 219.68, 276
"Zanahoria", 30.01, 492
"Naranja", 10.51, 1030
"Calabaza", 25.56, 744
"Champignon", 3597.29, 82
"TomCherry", 535.57, 162
"Cebolla", 54.86, 912
"TomCherry", 512.50, 168
"Ajo", 901.81, 114
"Kinoto", 35.49, 198
"Frutilla", 291.37, 354
"Pomelo", 41.29, 864
"Pera", 162.04, 850
"Papa", 9.20, 880
"Lima", 1365.40, 206
"Manzana", 146.26, 1040
"Champignon", 3516.24, 92
"Choclo", 59.68, 309
"Morron", 2995.25, 480
"Melon", 113.38, 448
"Repollo", 3.35, 749
"Pomelo", 51.63, 819
"Esparrago", 627.45, 204
"Lima", 1399.44, 192
"Lechuga", 37.21, 963
"Acelga", 13.41, 837
"Apio", 62.10, 276
"Choclo", 48.41, 336
"Papa", 24.18, 960
"Berenjena", 53.43, 498
"Durazno", 151.94, 760
"Kiwi", 444.45, 432
"Sandia", 45.85, 846
"Ajo", 912.36, 101
"Durazno", 265.92, 832
"Banana", 55.64, 1200
"Palta", 1129.60, 400
"Palta", 522.86, 435
"Durazno", 272.46, 728
"Higo", 2451.89, 80
"Lima", 1366.79, 160
"Coliflor", 26.61, 475
"Palta", 514.38, 475
"Higo", 2466.16, 88
"Melon", 98.89, 384
"Caqui", 857.18, 112
"Kiwi", 458.18, 472
"Repollo", 6.12, 735
"Pera", 146.09, 930
"Mandarina", 22.32, 1110
"Coliflor", 33.39, 555
"Brocoli", 336.97, 332
"Uva", 752.58, 270
"Zanahoria", 36.07, 618
"Rabanito", 233.74, 270
"Kinoto", 25.81, 210
"Batata", 28.61, 1120
"Durazno", 153.40, 704
"TomCherry", 575.70, 200
"Mandarina", 22.99, 1110
"Frambuesa", 2020.01, 91
"Caqui", 766.52, 84
"Durazno", 313.50, 848
"Rabanito", 221.39, 348
"Banana", 78.34, 1030
"Alcachofa", 151.43, 267
"Naranja", 16.77, 1010
"Caqui", 794.15, 113
"Champignon", 3640.05, 111
"Pera", 157.68, 930
"Coliflor", 30.22, 510
"Higo", 2547.66, 98
"Zuccini", 86.90, 684
"Kinoto", 37.50, 188
"Batata", 15.32, 1080
"Champignon", 3556.52, 97
"Kinoto", 27.40, 162
"Caqui", 846.87, 99
"Tomate", 768.13, 900
"Esparrago", 641.95, 166
"Cereza", 1062.24, 230
"Lima", 1396.05, 218
"Frutilla", 298.25, 345
"Uva", 699.50, 333
"Cebolla", 58.33, 776
"Zuccini", 86.64, 480
"Calabaza", 26.16, 856
"Uva", 694.08, 309
"Durazno", 180.51, 848
"Lima", 1029.18, 222
"Mandarina", 20.84, 1060
"Caqui", 845.10, 104
"Naranja", 12.30, 920
"Rabanito", 241.22, 339
"Pomelo", 44.45, 1026
"Papa", 12.70, 950
"Pomelo", 47.26, 738
"Lima", 1354.41, 198
"Morron", 2966.33, 654
"Zuccini", 87.28, 636
"Papa", 16.31, 990
"Esparrago", 641.56, 176
"Tomate", 709.16, 864
